EYFP_MEFL,mKate_MEFL,EBFP2_MEFL,FSC_Eum
6676919.90,23312504.49,167476.57,10.15
116773.09,2229.52,1156.15,8.26
2248.96,2229.52,21065.19,9.04
2248.96,2229.52,18186.38,9.84
979390.53,1765724.52,9970.51,9.58
2248.96,2229.52,1156.15,7.50
20701.30,347479.21,40151.68,10.91
1555651.46,6343793.42,141955.93,8.68
4496632.89,29706236.71,343048.73,7.89
2248.96,2229.52,2832.72,9.48
2248.96,2229.52,1156.15,10.54
2248.96,2229.52,1156.15,9.73
2248.96,2229.52,7630.74,9.11
90479.57,46698.43,27768.79,8.24
23469.81,919516.35,1156.15,8.76
1012184.89,19516842.20,56363.25,10.08
2248.96,6068474.33,13453.34,9.74
2248.96,2229.52,1156.15,7.53
70171.35,99731.63,13358.54,8.21
2248.96,279888.60,1156.15,6.75
132348.57,2880552.68,39377.43,8.54
56982.00,2056683.70,45386.87,7.63
2248.96,38291.64,33528.98,6.83
14383.09,53129.93,27766.82,7.42
1238255.13,22825915.50,1830616.63,10.73
20685.50,2229.52,18186.39,10.10
283164.96,307136.09,1156.15,8.40
2248.96,2229.52,44095.68,9.34
667661.32,6936147.03,20864.95,9.04
10689.10,2229.52,1156.15,7.03
290762.70,1425250.91,49418.28,6.81
1323686.59,1761134.44,10931.51,9.65
33373.35,586972.47,1156.15,9.08
34682.81,6625.64,1156.15,8.21
18695.44,2229.52,1156.15,9.04
395181.76,1666987.16,456215.88,10.51
2248.96,946966.19,26534.01,9.19
42048.69,118874.77,1156.15,8.60
2248.96,21485.08,1156.15,8.36
5411.58,576410.65,1156.15,8.17
388136.68,4358777.23,18773.94,8.86
2248.96,2229.52,1156.15,8.90
2248.96,2229.52,1156.15,10.27
2248.96,2229.52,1156.15,8.10
2248.96,2229.52,1156.15,9.15
28703.36,2229.52,1156.15,8.35
397000.47,1404169.88,1156.15,6.84
42254.12,82867.72,1156.15,8.74
2619115.77,10109176.82,6460.65,8.22
2301156.00,11104774.76,55096.07,9.65
2096401.31,8710094.40,406082.96,7.97
2248.96,546764.37,1156.15,8.54
106208.15,99747.11,1156.15,9.27
1341727.27,6666461.07,22866.59,9.99
701709.66,266366.53,24822.84,8.55
24540.17,29923.26,3783.85,9.87
1116497.17,3321550.23,197577.06,9.44
2248.96,2229.52,1156.15,8.15
670401.27,143652.66,1156.15,8.60
18956.98,305218.11,17134.14,7.98
2248.96,426034.87,1156.15,9.04
466024.40,1935730.15,1156.15,6.15
505951.72,1603155.89,1156.15,7.40
84507.81,40329.92,32568.75,9.68
2248.96,29811.22,35450.77,8.40
2248.96,2229.52,5711.53,8.34
2248.96,2229.52,1156.15,6.20
320547.44,67685.95,18166.35,9.29
2248.96,23603.14,1156.15,8.29
2248.96,334958.20,1156.15,7.98
2248.96,2229.52,1156.15,8.49
449831.72,4773932.55,1156.15,6.26
38664.70,2229.52,70005.00,8.91
311299.21,637495.61,7436.55,6.83
780267.41,127459025.62,567464.37,8.47
417019.88,5964310.00,1156.15,9.33
98604.58,1429796.85,22548.02,7.69
2248.96,2229.52,1156.15,9.01
22322.86,68061.64,1156.15,8.16
4845435.76,4743914.24,31131.05,9.17
72565.62,27601.05,40249.46,9.63
24695.16,2229.52,8590.35,10.18
2086365.51,2092708.91,54012.28,7.50
33642.53,1241449.51,1156.15,7.15
52617.58,19271.77,11463.93,7.55
36567.75,23442.43,30654.70,7.47
34066.52,114646.78,1156.15,6.69
44522.76,34081.82,17217.02,8.32
8161919.78,4759397.16,80066.05,9.27
1138945.96,7477904.87,16860.95,8.32
2324297.23,12314267.17,28817.10,8.86
2248.96,2229.52,1156.15,9.01
88612.21,23409.96,25856.70,8.85
2248.96,23591.91,3785.79,6.20
546403.10,3983746.09,13130.96,9.47
2248.96,2229.52,1156.15,7.47
2248.96,2229.52,1156.15,7.96
4104136.08,43739695.08,605528.78,10.66
4286.46,421758.44,9421.70,9.09
20680.96,2229.52,24903.61,9.96
490707.42,38581721.66,597509.36,9.01
38701.71,2229.52,15307.58,9.17
24700.19,2229.52,1156.15,8.99
10928970.07,5665481.26,20293.74,8.56
4229686.26,8127198.71,1156.15,10.59
244131.86,482973.84,1156.15,7.65
1684063.44,1745985.66,1156.15,8.19
32833.94,330689.08,1156.15,9.53
159251.86,974375.02,17889.21,10.74
62518.70,38336.41,8579.29,8.76
62547.90,34131.96,1156.15,8.92
143500.09,1281580.75,1156.15,7.30
1878045.27,6669633.17,144735.15,9.76
2248.96,2229.52,1156.15,10.86
2248.96,2229.52,6671.13,8.44
1619359.41,2552698.19,77861.74,6.87
4259984.72,1408553.04,38867.76,7.84
2348011.35,53028273.70,306172.47,10.11
20697.02,2229.52,1156.15,9.35
2248.96,2734722.12,1156.15,9.03
6358.52,59605.67,1156.15,9.84
2248.96,2229.52,1156.15,8.19
2248.96,150613.85,18141.00,8.93
2248.96,163257.27,33490.78,9.00
42471.63,44742.61,1156.15,8.02
22637.04,12992.03,1156.15,8.68
2248.96,21485.08,1156.15,8.29
4504734.48,8312634.21,156707.78,9.49
2248.96,10842.67,13385.71,6.68
4159305.04,15551006.41,2878.10,8.01
1190768.11,2606399.86,3955.93,7.84
12677.46,4529.96,1156.15,6.43
683124.94,16488.29,17222.39,7.84
189689.65,201296.94,8529.48,8.01
8201.79,436560.39,14215.19,9.00
26695.45,2229.52,10509.56,8.01
2248.96,46853.80,12415.10,8.97
620506.66,118286.78,1156.15,7.04
10689.10,2229.52,1156.15,8.63
2248.96,2229.52,1156.15,8.51
532870.80,2848526.07,3881.92,9.99
60774.44,341117.06,32476.81,9.15
42516.88,36250.96,5701.12,6.14
799484.48,3079544.00,402046.39,7.19
161857.43,2571733.55,431949.27,8.99
374450.56,88693.10,45988.40,9.24
34649.46,8609.85,32578.44,8.39
4580.75,12745.70,63284.46,8.04
2248.96,2229.52,1156.15,7.24
2248.96,2229.52,1156.15,7.80
2248.96,4540.59,1156.15,8.90
69607.30,550928.85,1156.15,9.31
654932.39,48356.16,1156.15,9.75
65596.42,201454.75,1156.15,8.94
200036.72,137597.78,43094.65,7.73
20613.15,15047.76,16263.23,6.82
40409.63,55334.96,1156.15,8.87
18182.39,442960.57,1156.15,8.65
451205.72,3477579.88,24800.90,8.39
2248.96,80755.05,9525.93,9.01
2248.96,27823.95,4744.10,8.95
2567969.67,1878316.79,49279.79,9.38
2248.96,2229.52,9549.94,8.79
72175.45,449175.04,20928.55,10.20
24531.08,29866.04,17218.31,6.89
20691.99,2229.52,8590.35,8.62
2248.96,46866.06,9536.29,9.33
70409.23,758399.77,23712.84,8.00
299401.81,1671143.34,1156.15,8.99
2248.96,544503.83,34333.85,9.18
12569.91,21406.00,17220.89,9.21
16174.06,89102.25,35432.65,7.81
24759600.45,67443023.26,88734.69,9.61
82480.51,42364.18,52719.78,10.58
2248.96,783824.80,39058.71,10.76
2248.96,2229.52,1156.15,9.12
205026.26,671519.97,1156.15,8.89
2248.96,2229.52,1156.15,6.99
2999.14,648426.82,1156.15,9.96
227575.39,226679.12,7562.12,9.23
30704.94,2229.52,1156.15,9.32
38359.70,63809.24,1156.15,8.06
508820.03,749579.05,1156.15,8.51
86732.60,2229.52,25863.24,8.19
577522.48,3399828.26,347251.15,7.46
417010.79,2229.52,1156.15,8.56
9110973.67,16282738.67,76543.84,9.21
18695.44,2229.52,1156.15,6.78
518511.71,2909979.53,1156.15,8.36
2248.96,2229.52,1156.15,9.45
1123818.45,308399.62,1156.15,8.48
631794.45,946432.59,1156.15,7.73
2248.96,2229.52,1156.15,9.35
60650.69,15043.86,7626.81,7.14
46566.93,726624.65,30439.77,10.29
96357.88,70031.87,18165.63,9.06
4037491.47,7782083.88,14848.77,10.08
94591.24,25436.09,46007.74,9.79
4489.86,36309.02,1156.15,8.26
39215.59,2018767.90,1156.15,8.51
2248.96,2229.52,1156.15,9.57
60724.99,2229.52,6671.15,8.85
419788.96,1969630.21,8948.58,9.02
2248.96,29892.96,16258.69,7.42
954545.06,859264.53,1156.15,8.62
46133.76,101833.23,22953.92,7.57
2248.96,2229.52,10509.55,8.27
52722.37,2229.52,1156.15,8.68
50839.45,1033863.17,1156.15,8.22
244089.76,137667.46,16225.75,8.39
16366.44,59595.49,1156.15,9.70
514684.15,423393.47,1156.15,7.49
10925.26,311648.90,1156.15,8.05
4693018.70,8647364.66,93271.70,10.02
2248.96,13012.83,1156.15,7.99
2248.96,866551.87,10245.35,9.35
199434.68,2353256.92,1156.15,8.77
2248.96,2229.52,1156.15,8.80
1672521.89,962319.11,1156.15,8.53
139667.14,199261.42,1156.15,6.69
2248.96,2229.52,1156.15,9.90
2248.96,2229.52,9549.94,9.33
70874.01,675754.52,33334.13,7.79
62704.99,6597.16,1156.15,8.05
5977334.42,8076622.63,18597.15,7.73
2248.96,42593.16,18174.02,6.89
2248.96,25721.20,1156.15,8.82
836696.79,5377183.39,1156.15,9.39
908241.81,1951997.23,54055.29,8.41
42580.95,23489.46,18179.86,8.37
246533.83,408697.63,34375.36,10.01
2357647.63,4013622.58,25596.66,9.67
1563225.24,1873078.03,27210.54,7.91
42544.13,32034.24,1156.15,8.05
4678.83,354016.24,1156.15,7.81
2248.96,2229.52,1156.15,9.14
1143427.83,28797.16,1156.15,9.28
34708.12,2229.52,1156.15,9.37
2248.96,489576.72,1156.15,10.10
26183.28,89100.25,33513.45,8.14
1656275.90,4160587.05,1156.15,7.23
2117954.98,14555301.35,2033701.53,9.96
25792.94,159049.41,21017.23,8.39
2248.96,40547.64,1156.15,8.08
82536.11,1091002.95,4419.13,9.19
94506.38,2501627.04,1156.15,8.65
2248.96,17188.68,15302.98,7.07
871019.09,5992296.41,282165.35,8.93
94512.83,44689.71,1156.15,6.74
1463783.94,360994.05,3682.66,7.69
2248.96,574299.18,1156.15,7.73
151927.33,154750.52,5664.90,8.26
16569.19,21377.41,22978.52,9.35
48326.09,67925.86,26802.70,9.80
2248.96,34193.45,1156.15,8.96
432803.79,1092780.31,1156.15,8.09
71259.71,3418766.01,1156.15,9.40
2248.96,10894.77,1156.15,9.83
16378.52,57477.43,1156.15,9.39
1323496.86,25872775.80,1052407.16,8.43
2248.96,2229.52,1156.15,8.63
1331259.17,430889.47,35328.18,7.38
422937.88,1768408.22,9969.68,8.30
1158464.40,549790.37,8422.96,10.60
2248.96,19367.02,1156.15,8.61
2248.96,2229.52,23944.00,9.34
4016980.87,20129703.27,158853.39,10.78
36393.38,53062.59,38322.47,7.36
2248.96,2229.52,1156.15,8.50
2248.96,356138.82,1156.15,8.42
2248.96,2229.52,1156.15,10.22
2248.96,15130.90,1156.15,9.44
2248.96,216306.91,10444.10,9.16
2248.96,65846.88,28722.54,8.74
735262.78,2229.52,1156.15,9.22
2248.96,220582.88,1156.15,8.71
216838.06,1056993.01,1156.15,9.75
1701193.77,2951057.61,19204.22,9.52
64468.45,44590.47,31607.84,7.21
256649.54,42383.36,6658.85,9.59
22698.60,2229.52,1156.15,7.43
3353.47,235403.77,1801.84,7.86
16630.00,8595.47,40255.27,9.04
6685.93,2229.52,1156.15,7.98
83942.06,142086.79,11426.39,8.75
84213.50,93330.50,21037.32,9.33
2676035.73,12387301.45,202482.85,8.76
1917064.85,5438838.76,184455.06,10.09
2248.96,2229.52,1156.15,8.25
2248.96,8776.71,1156.15,9.24
2248.96,2229.52,19145.98,9.90
2248.96,36311.51,1156.15,8.37
710712.47,3224413.99,225435.23,8.41
2248.96,2229.52,1156.15,8.57
907509.97,683514.23,1156.15,10.28
1564027.64,2788187.91,1156.15,10.08
36283.18,76504.32,4729.22,10.16
12375.35,57481.50,1156.15,7.30
57749.36,518983.14,44897.28,9.29
2248.96,10724.14,41214.22,10.53
2248.96,84897.17,31595.52,10.53
2248.96,2422.53,1156.15,8.77
34392.79,57459.12,1156.15,10.69
28557.21,27812.36,1156.15,9.45
22530.49,733121.80,2609.31,9.88
203074.50,1713541.96,14784.47,8.27
8631793.38,7309300.51,20750.89,8.21
2248.96,1523190.77,1156.15,8.35
2248.96,390027.80,1156.15,8.62
834339.38,6842876.31,1156.15,7.22
499877.80,2316944.63,1156.15,6.67
63858.41,150456.77,40211.91,9.85
14506.78,34161.38,5701.76,7.57
890305.39,541622.42,1156.15,10.99
1464514.00,18823922.46,22988.95,9.55
2248.96,199402.26,1156.15,7.90
632344.90,2253268.50,1156.15,7.90
923259.90,1077350.18,25534.55,8.93
3052547.92,3940522.26,114862.04,8.96
7218198.64,12650115.03,71896.56,9.54
2248.96,472616.89,4608.14,8.81
858423.31,4023688.05,9280.34,8.76
693416.17,3125827.52,3797.16,9.70
1745724.86,2866371.10,1156.15,8.58
2248.96,2229.52,1156.15,7.73
7773.09,161226.67,11420.54,8.26
2248.96,2229.52,1156.15,10.30
12733971.63,32045894.11,53493.23,8.99
2248.96,2229.52,1156.15,7.56
2248.96,49019.88,1156.15,8.72
1466902.34,867215.90,1156.15,7.34
2248.96,12932.12,20102.29,9.00
2248.96,2229.52,8590.34,8.83
6671.16,2229.52,22984.40,8.46
16349.33,61681.89,8572.16,8.04
2248.96,2229.52,1156.15,7.70
2248.96,19367.02,1156.15,6.65
771324.31,2100627.75,1156.15,8.25
2248.96,23603.14,1156.15,6.77
665501.40,3106785.16,5722.19,9.86
435109.04,11816227.70,6515883.04,8.07
532837.28,749543.40,3563.89,10.88
2248.96,2229.52,15307.57,7.79
2248.96,2229.52,6671.13,10.16
68728.73,2229.52,10509.57,10.00
38527.74,34149.23,2822.96,7.98
2248.96,2229.52,15307.57,9.46
1173988.97,2390391.14,1156.15,7.42
538562.56,6059434.30,14415.71,9.75
26459.51,42568.29,18174.03,9.37
105875.95,154703.31,27735.78,6.90
2248.96,2229.52,1156.15,6.87
2248.96,2229.52,1156.15,9.50
2248.96,10894.77,1156.15,8.00
289314.72,281713.22,1156.15,8.12
3615.43,540405.68,1156.15,7.86
42714.45,2229.52,1156.15,9.33
46353.96,65919.16,1156.15,8.01
52467.47,46850.50,1156.15,7.10
2026151.24,7739641.27,16780.94,8.62
6968510.87,11163710.94,22451.56,8.45
78149.13,99543.65,55581.11,9.34
748934.34,60968.90,1156.15,9.63
76244.81,89187.32,1156.15,7.98
44412.79,55330.89,1156.15,10.41
244346.78,93208.61,11441.33,7.17
2248.96,59610.19,1156.15,8.66
580930.63,1439925.44,15827.70,9.45
2248.96,2229.52,6671.13,8.19
16681.68,2229.52,19145.99,8.00
2248.96,32075.39,1156.15,8.64
68548.67,31906.64,24894.50,7.74
221412.90,1304698.96,24505.46,8.09
4328570.52,6919328.68,112032.33,8.81
4674.77,2229.52,15307.57,9.24
2248.96,51000.01,33525.09,8.47
2248.96,21485.08,1156.15,8.77
2248.96,36311.51,1156.15,9.62
2346764.24,10835979.50,1156.15,8.99
2248.96,1002147.63,1156.15,9.95
2176402.50,16489227.21,1156.15,9.37
92126.42,110287.30,16234.12,10.56
36709.70,2229.52,1156.15,7.83
2248.96,262867.48,19066.29,7.84
20683.55,2229.52,21065.20,8.79
76655.67,17173.22,1156.15,7.53
54710.49,2229.52,21065.21,11.17
46266.93,80730.27,4727.92,10.54
900829.48,2553673.85,20285.29,10.73
2248.96,121030.93,1836.80,10.35
2248.96,2229.52,1156.15,8.99
1473110.47,2936543.78,1156.15,8.11
14692.27,2229.52,1156.15,8.73
18403.54,51040.50,20090.64,7.93
34100.09,106081.56,22952.62,9.63
2248.96,2229.52,3792.32,8.03
836038.06,3386165.77,12354.01,9.69
1896636.53,2717620.06,78770.93,8.68
40644.33,12929.79,11465.87,7.29
68448.92,400455.50,22862.65,10.77
428716.46,3210773.59,14326.83,9.78
156622.37,34036.33,1156.15,7.54
2248.96,2229.52,11469.15,8.11
795806.91,1668520.68,1156.15,8.56
96747.35,705518.85,1156.15,8.29
1387176.28,1860662.09,1156.15,8.21
188582.94,396190.29,1156.15,8.58
19518886.96,1952260.77,26226.73,9.79
54513.66,38352.73,6660.08,8.30
2248.96,2229.52,1156.15,8.04
2248.96,2229.52,16267.17,7.80
1326394.55,5842444.95,49027.73,7.93
42734.06,345359.21,35354.32,7.56
97827.21,165415.17,1156.15,9.68
14686.59,2229.52,9549.95,8.31
5690492.55,4328051.55,1156.15,10.58
316291.23,2920775.33,1156.15,8.29
2248.96,2229.52,18186.38,7.28
2248.96,2229.52,10509.55,8.91
6672.70,4536.06,1156.15,8.78
2248.96,2229.52,1156.15,8.71
2248.96,2229.52,1156.15,7.96
6382.68,55369.54,1156.15,6.75
1443365.05,10518264.37,712603.11,8.47
461620.17,251885.40,1156.15,7.32
14201.18,84896.77,28716.72,6.83
88741.49,2282.48,13388.33,7.83
472126.87,866109.06,1156.15,8.65
517838.23,2648463.76,234247.68,8.31
2248.96,572181.10,1156.15,7.93
46325.41,70127.70,7609.97,8.12
2248.96,2229.52,1156.15,7.56
2248.96,1012737.94,1156.15,6.67
2248.96,27839.27,1156.15,8.87
2248.96,76461.71,22961.68,8.61
24972.61,305280.46,1156.15,8.75
147400.82,597431.49,4569.99,8.71
175245.56,978627.55,10211.09,8.25
2248.96,51134.89,1858.16,9.50
10689.10,2229.52,1156.15,9.77
2248.96,2229.52,1156.15,8.84
62730.30,2229.52,1156.15,8.28
6685.93,2229.52,1156.15,9.03
872089.01,1278722.07,1156.15,7.19
28403.45,756421.48,1156.15,10.67
922156.60,9693680.91,1156.15,8.70
58219.02,89133.09,18159.79,8.93
17087.11,284107.98,1156.15,9.89
2248.96,76554.69,1156.15,10.30
2088447.14,671356.69,87073.21,6.80
184826.98,2229.52,1156.15,9.67
242129.24,1535646.43,1156.15,10.87
98463.29,404754.10,1156.15,7.86
77926.04,495839.85,3641.44,8.48
7208405.15,5201550.81,429226.23,9.79
2248.96,112561.73,1156.15,7.41
8672.10,2229.52,23944.00,8.79
2455357.74,1971678.68,36776.43,10.45
1047135.04,761495.87,58257.59,8.48
1775073.83,5015717.52,601051.91,10.85
2248.96,2229.52,1156.15,9.77
2248.96,2229.52,1156.15,9.91
2248.96,2229.52,1156.15,8.49
268093.79,1194614.05,1156.15,8.53
2248.96,27770.81,17218.95,8.92
2248.96,8749.13,7628.73,9.03
15530.20,205726.43,4689.72,9.31
4889040.25,2714794.99,27912.86,9.83
2248.96,2229.52,1156.15,9.69
2633850.83,11366624.60,160572.31,9.14
9276052.78,26299137.89,1156.15,9.99
16366.44,59595.49,1156.15,8.29
46434.81,51069.24,6656.20,8.48
2248.96,2229.52,1156.15,8.07
8687.51,2229.52,1156.15,8.35
2248.96,2229.52,20105.59,9.06
1529706.56,26971613.90,606815.69,9.21
620964.96,3896879.16,1642.28,8.38
2248.96,2229.52,1156.15,9.29
64193.37,95517.96,9521.42,8.84
2248.96,95616.78,1156.15,7.52
26701.78,2229.52,1156.15,8.20
10689.10,2229.52,1156.15,7.85
2248.96,2229.52,1156.15,9.30
161667.33,2306678.76,5007.14,8.51
2248.96,271416.37,1156.15,8.30
5993095.68,18643485.20,31680.53,8.51
2198626.69,2770598.51,1156.15,8.07
433442.54,8661381.26,305339.58,7.64
555109.92,2229.52,16267.34,9.32
4381.10,55371.58,1156.15,7.21
2248.96,2422.53,1156.15,10.18
2248.96,23603.14,1156.15,9.13
2248.96,104089.48,1156.15,9.52
2248.96,2229.52,1156.15,9.16
90693.22,1766667.72,1156.15,9.00
2248.96,32075.39,1156.15,9.96
1444498.70,24023701.90,530948.58,9.42
3388869.02,6751321.27,1156.15,8.59
9520886.83,10750296.01,3385.88,9.61
30704.94,2229.52,1156.15,8.67
568545.87,1505593.50,16767.24,9.26
67951.59,832325.52,72629.98,10.19
1960848.96,3397685.64,22906.12,8.90
14111.65,101886.22,18155.89,6.74
2084919.32,900911.31,395995.10,9.76
16523.53,32060.69,1156.15,8.44
2248.96,294715.02,1156.15,8.39
20691.34,2229.52,9549.95,8.61
2248.96,2229.52,1156.15,6.69
378002.56,2977827.44,17276.84,8.56
290230.94,1173403.91,2474.73,8.42
2248.96,2229.52,10509.55,8.46
2248.96,106143.18,16235.39,9.37
535964.33,5429227.23,284256.66,8.82
20697.02,2229.52,1156.15,8.00
578171.06,1918427.57,57903.96,8.61
2248.96,2229.52,1156.15,10.26
2248.96,29957.33,1156.15,8.85
8323810.78,2658965.94,381063.68,10.73
2248.96,2229.52,1156.15,10.60
10675.87,4531.99,1156.15,7.91
1041536.54,2801395.80,7734.74,10.11
16693.85,2229.52,1156.15,7.20
2377318.87,1969709.43,20463.78,9.06
10977309.89,45137517.20,975508.14,8.95
38711.28,2229.52,1156.15,7.38
2248.96,91381.11,1156.15,8.92
122569.48,38295.81,3781.29,6.93
42435.94,48906.20,18172.09,10.08
2248.96,10894.77,1156.15,7.51
2248.96,40491.45,14336.25,9.19
10609.52,12890.83,27779.12,9.57
1732590.51,2008485.53,21411.53,6.28
275993.08,859861.28,22722.22,6.72
2248.96,21445.24,10503.66,8.62
2248.96,21485.08,1156.15,7.41
581925.29,7006904.17,1827775.02,10.76
2204744.64,2399933.64,1156.15,9.52
2248.96,2229.52,18186.38,8.53
2248.96,2229.52,11469.15,9.03
2248.96,6658.65,1156.15,7.25
30118.26,455649.62,2694.12,10.33
2248.96,4540.59,1156.15,9.41
275459.68,955239.45,7339.43,6.38
1558084.81,320634.81,8493.01,7.97
22355.13,59488.24,24886.07,9.60
3591513.28,2229.52,17227.89,8.75
2248.96,21408.45,19140.10,7.76
16223.04,80634.08,34475.63,8.56
2248.96,2229.52,1156.15,8.79
202743.49,368593.22,12316.76,6.93
1247123.48,96469.34,1156.15,6.19
2645.36,8776.26,1156.15,8.56
200744.13,1772910.08,1156.15,8.46
11054.38,637755.83,17992.10,9.75
2248.96,2229.52,1156.15,8.88
2248.96,2229.52,1156.15,6.26
2248.96,383662.40,3675.73,6.44
108270.07,86960.08,19120.06,7.38
2028073.95,10187343.97,194518.86,9.66
2248.96,2229.52,1156.15,7.32
555794.67,935919.59,1156.15,8.58
694254.43,874355.44,1156.15,7.19
258885.60,2229.52,1156.15,8.30
1133282.85,4961647.26,22428.08,9.24
977620.10,4879136.05,37806.94,8.76
1228428.14,566695.30,1156.15,7.98
1192335.57,1278352.61,11079.08,9.46
2248.96,222612.04,21957.40,7.75
497462.42,283588.01,8504.33,9.03
2248.96,623007.47,2642.97,8.73
646262.81,5709663.10,554778.88,9.87
1010915.75,5210762.23,1237208.79,8.97
2248.96,2229.52,1156.15,9.18
539184.91,334247.98,39196.13,8.32
6618.69,12972.56,9546.65,7.99
916310.03,1242548.76,29322.47,7.50
16358.81,59547.48,12411.22,7.99
2248.96,97735.30,1156.15,9.19
2248.96,44783.76,1156.15,9.46
2248.96,521347.64,1156.15,8.26
755281.00,7344088.99,197307.14,10.67
677331.77,12243474.28,135354.63,10.51
10253465.66,41578337.90,355733.17,9.97
24700.19,2229.52,1156.15,7.93
45532.24,209947.35,1156.15,8.33
2248.96,2229.52,14347.96,9.45
2248.96,2229.52,2832.72,7.83
5770982.34,2141922.97,52078.03,9.91
27993.21,120803.74,48857.39,8.59
66280.59,78501.95,25839.86,8.74
24202.36,82650.00,56545.88,11.00
830698.73,2214812.26,30944.50,9.30
4679476.08,3312342.96,17174.59,8.74
245138.18,1008249.09,1156.15,8.47
2248.96,224819.00,1156.15,8.68
608088.79,5803144.14,1156.15,8.91
6503.52,34188.93,1156.15,7.04
10269908.07,18371666.39,171865.60,10.58
2248.96,2229.52,1156.15,9.18
2248.96,2229.52,4751.93,7.61
71852.41,150370.97,58444.38,9.36
794559.93,132936.20,1156.15,8.84
2041219.52,2993060.71,22070.19,10.22
661568.88,639285.16,1156.15,9.08
2248.96,8776.71,1156.15,7.63
2248.96,2229.52,1156.15,6.76
24058.59,114656.96,1156.15,7.77
1391874.98,3142077.20,1156.15,8.73
263406.54,2337336.36,242019.62,8.28
28854.94,326457.01,1156.15,6.37
2248.96,19367.02,1156.15,8.61
286810.29,14691.33,36414.99,8.29
64682.41,10831.25,1156.15,7.62
14459.74,42641.80,3779.96,6.78
716028.03,562862.54,28570.62,8.63
1060009.37,2720886.84,8718.95,9.75
2248.96,2229.52,1156.15,9.04
43372.43,237477.04,2760.81,7.79
368852.85,9143518.81,5796.21,8.06
2248.96,373083.32,1156.15,9.73
734011.11,1969143.20,48292.43,9.02
4557.33,23568.99,8583.81,9.42
12690.68,2229.52,1156.15,9.33
383805.69,2664422.83,1156.15,9.95
517090.02,2229.52,1156.15,8.20
2248.96,2229.52,1156.15,6.70
138549.31,40266.81,34487.97,9.71
2248.96,19367.02,1156.15,7.74
1241513.03,1775892.98,46432.30,6.80
106262.25,89116.96,10482.98,7.51
56725.55,2229.52,1156.15,7.74
2248.96,2229.52,1156.15,7.61
1810350.26,1355916.51,52318.28,8.57
2248.96,2229.52,1156.15,8.61
10689.10,2229.52,1156.15,8.96
34498.21,36181.44,23933.59,7.58
24421.11,51115.11,1156.15,9.10
26699.34,2229.52,4751.93,7.99
8505.11,34186.89,1156.15,8.91
89716.09,533940.50,6508.60,7.83
990795.40,467311.90,19003.80,7.75
2248.96,294715.02,1156.15,7.80
2248.96,2229.52,1156.15,7.95
2248.96,2229.52,7630.74,6.29
2248.96,2229.52,1156.15,9.32
1027432.60,11970.68,1156.15,9.26
2682.76,2229.52,1156.15,8.20
29705.45,527651.43,5550.92,10.48
2248.96,514993.44,1156.15,8.63
2248.96,74376.34,15285.50,9.05
2248.96,150686.84,1156.15,8.35
214828.84,2229.52,33540.11,7.38
366971.17,2229.52,1156.15,9.11
2248.96,2229.52,1873.11,9.95
28265.81,76442.98,21042.48,10.10
41219.99,262859.04,11389.47,8.24
80410.82,59490.55,10492.03,7.72
2248.96,13012.83,1156.15,8.62
66128.12,108260.05,1156.15,8.40
320754.79,20643647.89,717185.03,9.06
1198077.08,1676584.08,1156.15,7.19
2248.96,13012.83,1156.15,7.51
540482.96,1162518.40,12074.09,8.32
13808.99,157028.36,1156.15,8.19
203874.94,171661.51,1156.15,7.10
21465408.63,37209361.69,36561.32,10.69
244476.24,2524671.87,24132.56,8.98
2248.96,2229.52,1156.15,8.05
32991.03,303154.27,1156.15,7.25
2248.96,2229.52,1156.15,9.16
